Zeit,Bodentemp,Lufttemp,Lastgang
5011,"23,2","24,7","600,0"
5012,"23,2","24,1","600,0"
5013,"23,2","23,5","600,0"
5014,"23,2","23,5","600,0"
5015,"23,2","22,6","600,0"
5016,"23,3","21,6","600,0"
5017,"23,3","21,1","600,0"
5018,"23,3","20,5","600,0"
5019,"23,3","19,2","600,0"
5020,"23,3","18,6","600,0"
5021,"23,3","17,6","600,0"
5022,"23,3","17,6","600,0"
5023,"23,3","19,6","600,0"
5024,"23,3","21,1","600,0"
5025,"23,3","23,8","600,0"
5026,"23,3","24,6","600,0"
5027,"23,4","26,6","600,0"
5028,"23,4","27,4","600,0"
5029,"23,4","28,5","600,0"
5030,"23,4","29,2","600,0"
5031,"23,4","30,2","600,0"
5032,"23,4","29,6","600,0"
5033,"23,4","31,2","600,0"
5034,"23,4","29,7","600,0"
5035,"23,4","30,3","600,0"
5036,"23,4","28,7","600,0"
5037,"23,4",26,"600,0"
5038,"23,4","25,1","600,0"
5039,"23,4","23,1","600,0"
5040,"23,4","22,1","600,0"
5041,"23,4","20,9","600,0"
5042,"23,4","20,4","600,0"
5043,"23,4","18,6","600,0"
5044,"23,4","18,4","600,0"
5045,"23,4","17,3","600,0"
5046,"23,4","18,7","600,0"
5047,"23,4","21,5","600,0"
5048,"23,5","22,8","600,0"
5049,"23,5","25,4","600,0"
5050,"23,5","28,6","600,0"
5051,"23,5","30,5","600,0"
5052,"23,5","31,8","600,0"
5053,"23,5","33,3","600,0"
5054,"23,5","33,6","600,0"
5055,"23,5","33,2","600,0"
5056,"23,5","34,3","600,0"
5057,"23,5","34,2","600,0"
5058,"23,5","33,7","600,0"
5059,"23,5","32,6","600,0"
5060,"23,5","30,9","600,0"
5061,"23,5",28,"600,0"
5062,"23,5",26,"600,0"
5063,"23,5","24,7","600,0"
5064,"23,5","23,3","600,0"
5065,"23,6","22,1","600,0"
5066,"23,6","20,4","600,0"
5067,"23,6","19,6","600,0"
5068,"23,6","19,2","600,0"
5069,"23,6","18,7","600,0"
5070,"23,6","18,6","600,0"
5071,"23,6","21,4","600,0"
5072,"23,6","23,2","600,0"
5073,"23,7","26,4","600,0"
5074,"23,7","29,7","600,0"
5075,"23,7","32,8","600,0"
5076,"23,7",35,"600,0"
5077,"23,7","35,8","600,0"
5078,"23,7","34,1","600,0"
5079,"23,7","34,7","600,0"
5080,"23,7",34,"600,0"
5081,"23,8","34,5","600,0"
5082,"23,8","33,5","600,0"
5083,"23,8","30,8","600,0"
5084,"23,8","30,2","600,0"
5085,"23,8","29,1","600,0"
5086,"23,8","27,2","600,0"
5087,"23,8","26,8","600,0"
5088,"23,8","25,4","600,0"
5089,"23,8","25,2","600,0"
5090,"23,8","25,2","600,0"
5091,"23,8","24,3","600,0"
5092,"23,9","23,8","600,0"
5093,"23,9","23,7","600,0"
5094,"23,9","23,2","600,0"
5095,"23,9","23,2","600,0"
5096,"23,9","24,2","600,0"
5097,"23,9",27,"600,0"
5098,"23,9","27,8","600,0"
5099,"23,9","28,3","600,0"
5100,"24,0","27,2","600,0"
5101,"24,0","26,9","600,0"
5102,"24,0","27,7","600,0"
5103,"24,0","29,3","600,0"
5104,"24,0","30,5","600,0"
5105,"24,0","31,3","600,0"
5106,"24,0","31,1","600,0"
5107,"24,0","29,4","600,0"
5108,"24,0","27,5","600,0"
5109,"24,0","26,4","600,0"
5110,"24,0","25,3","600,0"
5111,"24,0","24,7","600,0"
5112,"24,0","24,1","600,0"
5113,"24,0","21,1","600,0"
5114,"24,1","20,2","600,0"
5115,"24,1","20,1","600,0"
5116,"24,1","19,8","600,0"
5117,"24,1","19,6","600,0"
5118,"24,1","19,4","600,0"
5119,"24,1","19,9","600,0"
5120,"24,1","20,9","600,0"
5121,"24,1","22,2","600,0"
5122,"24,1","23,7","600,0"
5123,"24,1","23,7","600,0"
5124,"24,1",26,"600,0"
5125,"24,1","27,1","600,0"
5126,"24,1","28,8","600,0"
5127,"24,1","29,6","600,0"
5128,"24,1","30,2","600,0"
5129,"24,1","30,4","600,0"
5130,"24,1","29,6","600,0"
5131,"24,1","28,2","600,0"
5132,"24,1","28,2","600,0"
5133,"24,1","26,8","600,0"
5134,"24,1","25,4","600,0"
5135,"24,1","24,5","600,0"
5136,"24,1","23,9","600,0"
5137,"24,1","22,8","600,0"
5138,"24,1","22,4","600,0"
5139,"24,1","21,4","600,0"
5140,"24,1","21,3","600,0"
5141,"24,1","20,8","600,0"
5142,"24,1","21,4","600,0"
5143,"24,1","22,9","600,0"
5144,"24,1","24,9","600,0"
5145,"24,1","26,6","600,0"
5146,"24,1","28,8","600,0"
5147,"24,1",30,"600,0"
5148,"24,1","31,6","600,0"
5149,"24,1",32,"600,0"
5150,"24,1",33,"600,0"
5151,"24,1","33,2","600,0"
5152,"24,1",34,"600,0"
5153,"24,1","33,5","600,0"
5154,"24,1","33,9","600,0"
5155,"24,1","32,3","600,0"
5156,"24,1","30,4","600,0"
5157,"24,1",29,"600,0"
5158,"24,0","27,2","600,0"
5159,"24,0","26,3","600,0"
5160,"24,0","25,5","600,0"
5161,"24,0","24,2","600,0"
5162,"24,0","23,7","600,0"
5163,"24,1",23,"600,0"
5164,"24,1","22,2","600,0"
5165,"24,1","21,7","600,0"
5166,"24,1","21,8","600,0"
5167,"24,1","23,9","600,0"
5168,"24,1","25,7","600,0"
5169,"24,1","27,9","600,0"
5170,"24,1","29,4","600,0"
5171,"24,1","32,2","600,0"
5172,"24,1","33,9","600,0"
5173,"24,1","33,8","600,0"
5174,"24,2","34,2","600,0"
5175,"24,2","31,1","600,0"
5176,"24,2",31,"600,0"
5177,"24,2","33,1","600,0"
5178,"24,2",33,"600,0"
5179,"24,2",31,"600,0"
5180,"24,2","29,6","600,0"
5181,"24,2","28,4","600,0"
5182,"24,2","27,2","600,0"
5183,"24,2","25,9","600,0"
5184,"24,2","25,2","600,0"
5185,"24,2","24,7","600,0"
5186,"24,2","24,2","600,0"
5187,"24,3","23,2","600,0"
5188,"24,3","22,6","600,0"
5189,"24,3","22,1","600,0"
5190,"24,3","22,2","600,0"
5191,"24,3","23,1","600,0"
5192,"24,3","24,4","600,0"
5193,"24,3","25,9","600,0"
5194,"24,4","26,6","600,0"
5195,"24,4","28,2","600,0"
5196,"24,4","27,7","600,0"
5197,"24,4",30,"600,0"
5198,"24,4","30,1","600,0"
5199,"24,4","31,3","600,0"
5200,"24,4","30,6","600,0"
5201,"24,4","30,4","600,0"
5202,"24,4","29,5","600,0"
5203,"24,4","28,5","600,0"
5204,"24,4","25,7","600,0"
5205,"24,4","24,5","600,0"
5206,"24,5",23,"600,0"
5207,"24,5","21,8","600,0"
5208,"24,5","20,6","600,0"
5209,"24,5","19,8","600,0"
5210,"24,5","18,6","600,0"
5211,"24,5","17,6","600,0"
5212,"24,5","16,6","600,0"
5213,"24,5","16,5","600,0"
5214,"24,5",17,"600,0"
5215,"24,5",19,"600,0"
5216,"24,5","21,7","600,0"
5217,"24,5","24,3","600,0"
5218,"24,6","25,6","600,0"
5219,"24,6","28,1","600,0"
5220,"24,6","29,7","600,0"
5221,"24,6","29,9","600,0"
5222,"24,6","31,6","600,0"
5223,"24,6","31,9","600,0"
5224,"24,6","32,5","600,0"
5225,"24,6",32,"600,0"
5226,"24,6","31,4","600,0"
5227,"24,6",30,"600,0"
5228,"24,6","28,3","600,0"
5229,"24,6","26,9","600,0"
5230,"24,6","25,3","600,0"
5231,"24,6","23,8","600,0"
5232,"24,6","23,2","600,0"
5233,"24,6","20,6","600,0"
5234,"24,6","20,6","600,0"
5235,"24,6","20,6","600,0"
5236,"24,6","19,8","600,0"
5237,"24,6","19,1","600,0"
5238,"24,6","19,4","600,0"
5239,"24,6","21,7","600,0"
5240,"24,6","24,1","600,0"
5241,"24,6","26,5","600,0"
5242,"24,6","29,1","600,0"
5243,"24,6","30,9","600,0"
5244,"24,7","33,8","600,0"
5245,"24,7","33,9","600,0"
5246,"24,7","32,7","600,0"
5247,"24,7","32,2","600,0"
5248,"24,7","32,1","600,0"
5249,"24,7","31,6","600,0"
5250,"24,7","31,3","600,0"
5251,"24,7","29,5","600,0"
5252,"24,7","27,3","600,0"
5253,"24,7","25,4","600,0"
5254,"24,7","24,7","600,0"
5255,"24,7","22,9","600,0"
5256,"24,7","21,6","600,0"
5257,"24,7",21,"600,0"
5258,"24,7","20,3","600,0"
5259,"24,7","18,9","600,0"
5260,"24,7","19,2","600,0"
5261,"24,7",18,"600,0"
5262,"24,7",20,"600,0"
5263,"24,7","21,1","600,0"
5264,"24,7","23,9","600,0"
5265,"24,7","25,3","600,0"
5266,"24,7","27,7","600,0"
5267,"24,7","29,1","600,0"
5268,"24,7","29,7","600,0"
5269,"24,7","31,2","600,0"
5270,"24,7","31,6","600,0"
5271,"24,7","32,1","600,0"
5272,"24,7",33,"600,0"
5273,"24,7","29,9","600,0"
5274,"24,7","30,4","600,0"
5275,"24,7","28,9","600,0"
5276,"24,7","27,5","600,0"
5277,"24,7","26,4","600,0"
5278,"24,7","25,2","600,0"
5279,"24,7","23,8","600,0"
5280,"24,7","22,2","600,0"
5281,"24,7","21,4","600,0"
5282,"24,7","20,6","600,0"
5283,"24,7",20,"600,0"
5284,"24,7","19,6","600,0"
5285,"24,7",19,"600,0"
5286,"24,7","18,9","600,0"
5287,"24,7","20,9","600,0"
5288,"24,7","22,7","600,0"
5289,"24,7",25,"600,0"
5290,"24,7","27,8","600,0"
5291,"24,7","30,9","600,0"
5292,"24,7","33,1","600,0"
5293,"24,7","33,1","600,0"
5294,"24,7","34,3","600,0"
5295,"24,7","34,1","600,0"
5296,"24,8","24,2","600,0"
5297,"24,8","23,8","600,0"
5298,"24,7","22,5","600,0"
5299,"24,7","22,6","600,0"
5300,"24,7","22,4","600,0"
5301,"24,7","21,9","600,0"
5302,"24,7","21,5","600,0"
5303,"24,7","20,6","600,0"
5304,"24,7","20,2","600,0"
5305,"24,7","20,1","600,0"
5306,"24,7","19,5","600,0"
5307,"24,7","19,1","600,0"
5308,"24,7","17,5","600,0"
5309,"24,7","16,4","600,0"
5310,"24,7","15,4","600,0"
5311,"24,7","15,2","600,0"
5312,"24,7","16,4","600,0"
5313,"24,7",18,"600,0"
5314,"24,7","19,7","600,0"
5315,"24,7","21,1","600,0"
5316,"24,7","23,2","600,0"
5317,"24,7","22,1","600,0"
5318,"24,7","22,4","600,0"
5319,"24,7",22,"600,0"
5320,"24,7","23,5","600,0"
5321,"24,7","24,2","600,0"
5322,"24,7","22,5","600,0"
5323,"24,7","22,5","600,0"
5324,"24,7","20,6","600,0"
5325,"24,7","19,1","600,0"
5326,"24,7","18,2","600,0"
5327,"24,7","17,8","600,0"
5328,"24,7","16,3","600,0"
5329,"24,7","17,2","600,0"
5330,"24,6","17,5","600,0"
5331,"24,6","16,1","600,0"
5332,"24,6","16,1","600,0"
5333,"24,6","15,3","600,0"
5334,"24,6",15,"600,0"
5335,"24,6","16,6","600,0"
5336,"24,6","18,7","600,0"
5337,"24,6","20,1","600,0"
5338,"24,6","20,9","600,0"
5339,"24,6","21,5","600,0"
5340,"24,6","22,1","600,0"
5341,"24,6","23,2","600,0"
5342,"24,6","22,6","600,0"
5343,"24,6","23,7","600,0"
5344,"24,5","24,8","600,0"
5345,"24,5","24,4","600,0"
5346,"24,5","23,6","600,0"
5347,"24,5","22,5","600,0"
5348,"24,5","21,1","600,0"
5349,"24,5","19,7","600,0"
5350,"24,5","18,3","600,0"
5351,"24,5","15,9","600,0"
5352,"24,4","14,7","600,0"
5353,"24,4","13,8","600,0"
5354,"24,4","12,2","600,0"
5355,"24,4","11,8","600,0"
5356,"24,4","11,1","600,0"
5357,"24,4","10,6","600,0"
5358,"24,4","11,6","600,0"
5359,"24,4","12,3","600,0"
5360,"24,4","14,7","600,0"
5361,"24,4","18,1","600,0"
5362,"24,4","21,5","600,0"
5363,"24,3","23,9","600,0"
5364,"24,3","25,9","600,0"
5365,"24,3",27,"600,0"
5366,"24,3","28,3","600,0"
5367,"24,3","28,6","600,0"
5368,"24,3","28,7","600,0"
5369,"24,3","29,7","600,0"
5370,"24,3","28,6","600,0"
5371,"24,2","27,1","600,0"
5372,"24,2",25,"600,0"
5373,"24,2",23,"600,0"
5374,"24,2","21,6","600,0"
5375,"24,2",19,"600,0"
5376,"24,2","17,2","600,0"
5377,"24,2","17,4","600,0"
5378,"24,2","16,1","600,0"
5379,"24,1","15,3","600,0"
5380,"24,1","14,4","600,0"
5381,"24,1","13,2","600,0"
5382,"24,1",13,"600,0"
5383,"24,1","14,9","600,0"
5384,"24,1",18,"600,0"
5385,"24,1","18,9","600,0"
5386,"24,1","21,6","600,0"
5387,"24,1","19,7","600,0"
5388,"24,1","20,2","600,0"
5389,"24,1","20,7","600,0"
5390,"24,1","19,8","600,0"
5391,"24,1",21,"600,0"
5392,"24,1","21,3","600,0"
5393,"24,1","23,3","600,0"
5394,"24,1","23,1","600,0"
5395,"24,1","17,9","600,0"
5396,"24,0","17,1","600,0"
5397,"24,0",17,"600,0"
5398,"24,0","16,8","600,0"
5399,"24,0","16,5","600,0"
5400,"24,0","16,6","600,0"
5401,"24,0","16,5","600,0"
5402,"24,0","15,6","600,0"
5403,"24,0","14,8","600,0"
5404,"23,9","14,7","600,0"
5405,"23,9","14,9","600,0"
5406,"23,9",15,"600,0"
5407,"23,9",16,"600,0"
5408,"23,9","17,5","600,0"
5409,"23,9","17,9","600,0"
5410,"23,8",19,"600,0"
5411,"23,8","20,3","600,0"
5412,"23,8","21,8","600,0"
5413,"23,8","23,9","600,0"
5414,"23,8","21,2","600,0"
5415,"23,8","19,6","600,0"
5416,"23,7","21,6","600,0"
5417,"23,7","22,3","600,0"
5418,"23,7","22,4","600,0"
5419,"23,7","22,3","600,0"
5420,"23,6","21,1","600,0"
5421,"23,6","19,7","600,0"
5422,"23,6","19,1","600,0"
5423,"23,6","19,5","600,0"
5424,"23,6","18,3","600,0"
5425,"23,5","18,1","600,0"
5426,"23,5",18,"600,0"
5427,"23,5","17,3","600,0"
5428,"23,5","16,1","600,0"
5429,"23,5","15,5","600,0"
5430,"23,5","15,6","600,0"
5431,"23,4","16,6","600,0"
5432,"23,4","18,4","600,0"
5433,"23,4","19,3","600,0"
5434,"23,4",21,"600,0"
5435,"23,4","21,2","600,0"
5436,"23,3","23,2","600,0"
5437,"23,3","22,9","600,0"
5438,"23,3","23,9","600,0"
5439,"23,3",25,"600,0"
5440,"23,3","24,7","600,0"
5441,"23,3","24,9","600,0"
5442,"23,2","24,1","600,0"
5443,"23,2",23,"600,0"
5444,"23,2","20,9","600,0"
5445,"23,2","19,7","600,0"
5446,"23,2",19,"600,0"
5447,"23,2","18,2","600,0"
5448,"23,1","16,1","600,0"
5449,"23,1","15,3","600,0"
5450,"23,1","14,8","600,0"
5451,"23,1","14,3","600,0"
5452,"23,1","13,7","600,0"
5453,"23,1","13,2","600,0"
5454,"23,1","13,2","600,0"
5455,"23,1","14,6","600,0"
5456,"23,0",17,"600,0"
5457,"23,0","19,8","600,0"
5458,"23,0","23,5","600,0"
5459,"23,0",26,"600,0"
5460,"23,0","26,8","600,0"
5461,"23,0","28,5","600,0"
5462,"23,0","29,3","600,0"
5463,"23,0","30,5","600,0"
5464,"23,0","31,3","600,0"
5465,"23,0","30,3","600,0"
5466,"22,9","29,9","600,0"
5467,"22,9","29,2","600,0"
5468,"22,9","27,1","600,0"
5469,"22,9","24,6","600,0"
5470,"22,9","23,3","600,0"
5471,"22,9","21,1","600,0"
5472,"22,9","19,8","600,0"
5473,"22,9","19,2","600,0"
5474,"22,9","18,3","600,0"
5475,"22,9",17,"600,0"
5476,"22,9","17,1","600,0"
5477,"22,9","16,6","600,0"
5478,"22,9",16,"600,0"
5479,"22,9","17,4","600,0"
5480,"22,9","20,2","600,0"
5481,"22,9","22,6","600,0"
5482,"22,9","26,7","600,0"
5483,"22,9","28,4","600,0"
5484,"22,9","29,8","600,0"
5485,"22,9",31,"600,0"
5486,"22,9","32,6","600,0"
5487,"22,9",32,"600,0"
5488,"22,9","30,7","600,0"
5489,"22,9","24,2","600,0"
5490,"22,9","21,6","600,0"
5491,"22,9","22,1","600,0"
5492,"22,9","21,8","600,0"
5493,"22,9","20,9","600,0"
5494,"22,9","21,4","600,0"
5495,"22,9","20,6","600,0"
5496,"22,9","20,2","600,0"
5497,"22,9","19,7","600,0"
5498,"22,9","18,8","600,0"
5499,"22,9","18,7","600,0"
5500,"22,9","18,1","600,0"
5501,"23,0",18,"600,0"
5502,"23,0","17,4","600,0"
5503,"23,0","18,1","600,0"
5504,"23,0","19,4","600,0"
5505,"23,0","21,1","600,0"
5506,"23,0","22,5","600,0"
5507,"23,0","24,2","600,0"
5508,"23,0","25,9","600,0"
5509,"23,0","27,1","600,0"
5510,"23,0","28,3","600,0"
5511,"23,0","28,1","600,0"
5512,"23,0","29,1","600,0"
5513,"23,0","28,4","600,0"
5514,"23,0","27,9","600,0"
5515,"23,0","26,5","600,0"
5516,"23,0",25,"600,0"
5517,"23,0","22,8","600,0"
5518,"23,0","22,4","600,0"
5519,"23,0","21,8","600,0"
5520,"23,0","20,7","600,0"
5521,"23,0","19,8","600,0"
5522,"23,0","19,4","600,0"
5523,"23,0","18,3","600,0"
5524,"23,0","17,3","600,0"
5525,"23,0","16,7","600,0"
5526,"23,0","16,1","600,0"
5527,"23,0","18,7","600,0"
5528,"23,0",19,"600,0"
5529,"23,0","22,2","600,0"
5530,"23,0","24,8","600,0"
5531,"23,0","26,9","600,0"
5532,"23,0","28,3","600,0"
5533,"23,0","29,5","600,0"
5534,"23,0","30,7","600,0"
5535,"23,0","31,5","600,0"
5536,"23,0","30,5","600,0"
5537,"23,0","30,1","600,0"
5538,"23,0","29,7","600,0"
5539,"23,0","28,1","600,0"
5540,"23,0","26,1","2.078,8"
5541,"23,0","24,2","2.773,9"
5542,"23,0","22,5","2.906,2"
5543,"23,0","21,4","3.065,0"
5544,"23,0",22,"3.197,4"
5545,"23,0","21,9","3.197,4"
5546,"23,1","21,1","3.118,0"
5547,"23,1","19,9","3.170,9"
5548,"23,1","17,1","3.118,0"
5549,"23,1","16,9","3.382,6"
5550,"23,1",16,"3.435,6"
5551,"23,1","17,8","3.409,1"
5552,"23,1","20,6","3.012,1"
5553,"23,1","22,4","600,0"
5554,"23,1","24,7","600,0"
5555,"23,1",26,"600,0"
5556,"23,1","27,5","600,0"
5557,"23,1","27,5","600,0"
5558,"23,2","27,6","600,0"
5559,"23,2","28,3","600,0"
5560,"23,2","28,5","600,0"
5561,"23,2","28,1","600,0"
5562,"23,2","26,8","600,0"
5563,"23,2","25,7","600,0"
5564,"23,2","24,2","2.985,6"
5565,"23,2","22,9","3.250,3"
5566,"23,2","21,4","3.303,2"
5567,"23,2",21,"3.329,7"
5568,"23,2","20,3","3.382,6"
5569,"23,2","19,5","3.515,0"
5570,"23,2","18,2","3.673,8"
5571,"23,2","18,8","3.673,8"
5572,"23,2","18,3","3.673,8"
5573,"23,2","18,2","3.620,9"
5574,"23,2","17,7","3.753,2"
5575,"23,2","18,7","3.567,9"
5576,"23,2","19,8","3.250,3"
5577,"23,2","22,4","2.773,9"
5578,"23,3","25,1","600,0"
5579,"23,3","26,4","600,0"
5580,"23,3","26,3","600,0"
5581,"23,3","29,1","600,0"
5582,"23,3","26,9","600,0"
5583,"23,3","28,6","600,0"
5584,"23,3","29,1","600,0"
5585,"23,3","29,2","600,0"
5586,"23,3","27,9","600,0"
5587,"23,3","26,3","600,0"
5588,"23,3","24,8","2.959,2"
5589,"23,3","23,7","3.065,0"
5590,"23,3","22,6","3.250,3"
5591,"23,3","21,3","3.488,5"
5592,"23,3","20,4","3.753,2"
5593,"23,3","19,7","4.017,9"
5594,"23,3","19,2","4.150,2"
5595,"23,3","18,6","4.335,5"
5596,"23,3","18,1","4.494,3"
5597,"23,3","17,4","4.600,1"
5598,"23,3","16,9","4.653,1"
5599,"23,3","18,5","4.361,9"
5600,"23,3","20,6","3.806,1"
5601,"23,3","22,8","2.826,8"
5602,"23,4","25,7","600,0"
5603,"23,4","27,8","600,0"
5604,"23,4","29,7","600,0"
5605,"23,4","30,3","600,0"
5606,"23,4","30,8","600,0"
5607,"23,4","32,1","600,0"
5608,"23,4","32,6","600,0"
5609,"23,4","32,3","600,0"
5610,"23,4","32,3","600,0"
5611,"23,4","30,6","600,0"
5612,"23,4","28,2","600,0"
5613,"23,4","26,4","600,0"
5614,"23,4","24,9","2.879,8"
5615,"23,4","22,6","3.091,5"
5616,"23,4","20,6","3.356,2"
5617,"23,4","20,4","3.567,9"
5618,"23,4","19,7","3.726,7"
5619,"23,4","18,1","3.912,0"
5620,"23,4",17,"4.123,7"
5621,"23,4","17,2","4.229,6"
5622,"23,4","16,3","4.335,5"
5623,"23,5","17,5","3.991,4"
5624,"23,5","20,6","3.409,1"
5625,"23,5","24,1","2.721,0"
5626,"23,5","27,4","600,0"
5627,"23,5","27,5","600,0"
5628,"23,5","28,7","600,0"
5629,"23,5","25,8","600,0"
5630,"23,5",26,"600,0"
5631,"23,5","27,1","600,0"
5632,"23,5","28,8","600,0"
5633,"23,5","28,4","600,0"
5634,"23,5","28,1","600,0"
5635,"23,5","27,1","600,0"
5636,"23,5","25,1","600,0"
5637,"23,5","24,4","600,0"
5638,"23,6","23,6","2.694,5"
5639,"23,6","21,1","2.906,2"
5640,"23,6","20,3","3.091,5"
5641,"23,6",19,"3.250,3"
5642,"23,6","18,2","3.329,7"
5643,"23,6","17,4","3.515,0"
5644,"23,6",17,"3.567,9"
5645,"23,6","16,8","3.382,6"
5646,"23,6","16,8","2.668,0"
5647,"23,6","17,7","600,0"
5648,"23,6",19,"600,0"
5649,"23,6","21,2","600,0"
5650,"23,6","20,5","600,0"
5651,"23,6","20,9","600,0"
5652,"23,6","19,9","600,0"
5653,"23,6","17,8","600,0"
5654,"23,6","17,7","600,0"
5655,"23,6","18,4","600,0"
5656,"23,6","18,7","600,0"
5657,"23,6",19,"600,0"
5658,"23,6","18,7","600,0"
5659,"23,6","17,8","600,0"
5660,"23,6","17,1","600,0"
5661,"23,6","16,8","600,0"
5662,"23,6","16,6","600,0"
5663,"23,6","16,3","600,0"
5664,"23,5",16,"600,0"
5665,"23,5","15,6","600,0"
5666,"23,5","15,1","600,0"
5667,"23,5","14,2","600,0"
5668,"23,5",14,"2.694,5"
5669,"23,5","13,9","2.800,4"
5670,"23,5","13,5","2.800,4"
5671,"23,5","13,4","600,0"
5672,"23,5","15,6","600,0"
5673,"23,5","15,5","600,0"
5674,"23,5","14,1","600,0"
5675,"23,4","13,4","600,0"
5676,"23,4","13,6","600,0"
5677,"23,4","14,6","600,0"
5678,"23,4","15,5","600,0"
5679,"23,4","16,7","600,0"
5680,"23,4","14,8","600,0"
5681,"23,4","15,9","600,0"
5682,"23,3","16,7","600,0"
5683,"23,3","16,3","600,0"
5684,"23,3","14,8","600,0"
5685,"23,3","12,9","600,0"
5686,"23,3",12,"600,0"
5687,"23,2","11,9","600,0"
5688,"23,2",11,"600,0"
5689,"23,2","10,6","600,0"
5690,"23,2","9,7","600,0"
5691,"23,2","8,8","600,0"
5692,"23,1","8,2","600,0"
5693,"23,1","8,5","600,0"
5694,"23,1",8,"600,0"
5695,"23,1","9,2","600,0"
5696,"23,1","10,7","600,0"
5697,"23,0","14,2","600,0"
5698,"23,0","15,5","600,0"
5699,"23,0","15,9","600,0"
5700,"23,0","17,8","600,0"
5701,"22,9","18,6","600,0"
5702,"22,9","18,2","600,0"
5703,"22,9","20,7","600,0"
5704,"22,8","20,4","600,0"
5705,"22,8","19,3","600,0"
5706,"22,8","19,5","600,0"
5707,"22,8","16,9","600,0"
5708,"22,7",15,"600,0"
5709,"22,7","14,6","600,0"
5710,"22,7","13,3","600,0"
5711,"22,7","12,2","600,0"
5712,"22,6","12,1","600,0"
5713,"22,6","11,2","600,0"
5714,"22,6",10,"600,0"
5715,"22,6","10,4","600,0"
5716,"22,5","10,6","600,0"
5717,"22,5","11,3","600,0"
5718,"22,5","12,4","600,0"
5719,"22,5","13,5","600,0"
5720,"22,5","15,1","600,0"
5721,"22,4","17,2","600,0"
5722,"22,4","18,3","600,0"
5723,"22,4","15,4","600,0"
5724,"22,4","18,1","600,0"
5725,"22,4","20,2","600,0"
5726,"22,3","20,8","600,0"
5727,"22,3","22,7","600,0"
5728,"22,3","21,7","600,0"
5729,"22,3","21,2","600,0"
5730,"22,3","20,4","600,0"
5731,"22,2","19,6","600,0"
5732,"22,2","18,6","600,0"
5733,"22,2","16,9","600,0"
5734,"22,2","16,1","600,0"
5735,"22,2","16,2","600,0"
5736,"22,1","16,1","600,0"
5737,"22,1","16,4","600,0"
5738,"22,1","16,5","600,0"
5739,"22,1","16,4","600,0"
5740,"22,1",15,"600,0"
5741,"22,1","14,4","600,0"
5742,"22,0","13,5","600,0"
5743,"22,0","14,7","600,0"
5744,"22,0","16,3","600,0"
5745,"22,0","17,5","600,0"
5746,"22,0","19,3","600,0"
5747,"22,0","21,2","600,0"
5748,"22,0","22,5","600,0"
5749,"21,9","23,1","600,0"
5750,"21,9","23,5","600,0"
5751,"21,9","24,3","600,0"
5752,"21,9","24,8","600,0"
5753,"21,9","24,9","600,0"
5754,"21,9","23,9","600,0"
5755,"21,9","21,6","600,0"
5756,"21,8","20,2","600,0"
5757,"21,8","18,6","600,0"
5758,"21,8","18,2","600,0"
5759,"21,8","16,2","600,0"
5760,"21,8","14,9","600,0"
5761,"21,8",14,"600,0"
5762,"21,8","12,8","600,0"
5763,"21,8","12,3","600,0"
5764,"21,8","11,8","600,0"
5765,"21,8","11,4","600,0"
5766,"21,8","11,2","600,0"
5767,"21,8","13,5","600,0"
5768,"21,8",15,"600,0"
5769,"21,8","18,4","600,0"
5770,"21,8","21,4","600,0"
5771,"21,8","25,3","600,0"
5772,"21,8","28,1","600,0"
5773,"21,8","29,7","600,0"
5774,"21,8","29,7","600,0"
5775,"21,8","30,9","600,0"
5776,"21,8",31,"600,0"
5777,"21,8","29,4","600,0"
5778,"21,8","27,6","600,0"
5779,"21,7","22,6","600,0"
5780,"21,7","23,1","600,0"
5781,"21,7","22,9","600,0"
5782,"21,7","21,7","600,0"
5783,"21,7","20,5","600,0"
5784,"21,7","20,8","2.721,0"
5785,"21,7",20,"2.826,8"
5786,"21,7","19,4","2.985,6"
5787,"21,7","17,9","3.091,5"
5788,"21,7","17,4","3.329,7"
5789,"21,7","16,7","3.488,5"
5790,"21,7","15,8","3.515,0"
5791,"21,7","16,1","3.356,2"
5792,"21,7","16,1","600,0"
5793,"21,8","16,1","600,0"
5794,"21,8","16,6","600,0"
5795,"21,8","17,9","600,0"
5796,"21,8","18,5","600,0"
5797,"21,8","19,6","600,0"
5798,"21,8","20,4","600,0"
5799,"21,8",20,"600,0"
5800,"21,8","21,6","600,0"
5801,"21,8","20,7","600,0"
5802,"21,8",20,"600,0"
5803,"21,8","19,3","600,0"
5804,"21,8","18,5","600,0"
5805,"21,8","18,1","600,0"
5806,"21,8","17,2","600,0"
5807,"21,8","15,9","600,0"
5808,"21,8","15,7","600,0"
5809,"21,8","15,3","600,0"
5810,"21,8","14,9","600,0"
5811,"21,8","15,1","600,0"
5812,"21,8","14,7","600,0"
5813,"21,8","14,2","600,0"
5814,"21,8","13,8","600,0"
5815,"21,8","13,5","600,0"
5816,"21,8","14,8","600,0"
5817,"21,8","15,3","600,0"
5818,"21,8","16,1","600,0"
5819,"21,7","17,2","600,0"
5820,"21,7","18,3","600,0"
5821,"21,7","18,2","600,0"
5822,"21,7","17,7","600,0"
5823,"21,7","17,7","600,0"
5824,"21,7","17,5","600,0"
5825,"21,7","15,9","600,0"
5826,"21,7","14,3","600,0"
5827,"21,7",14,"2.641,6"
5828,"21,7","13,7","2.721,0"
